EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;FROM_MEASURE;TO_MEASURE;ROUTE_NAME_ENGLISH;ROUTE_NAME_FRENCH;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
4219026;4219014;0.000;21.300;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225103823;20220309032345;303055
3316039;1510257568;0.000;401.109;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225095133;20220309032345;303056
3316047;1510257562;0.000;840.372;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225092804;20220309032345;303057
3316049;1510257560;0.000;729.566;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225092746;20220309032345;303058
3316066;4218765;0.000;284.641;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223154539;20220309032345;303059
3316073;1510257552;0.000;391.307;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223152510;20220309032345;303060
4159932;1500470266;0.000;183.398;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110831154040;20220309032345;303061
4160120;1510225677;0.000;80.058;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220329081425;20220330134925;303265
5624170;5624163;0.000;81.456;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001143408;20210731081808;300190
4159976;1510257568;0.000;401.109;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225095133;20220309032345;303064
5624178;5624163;0.000;81.456;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001143408;20210731081808;300191
15703;1500518154;0.000;190.548;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225103325;20220309032345;303065
3316044;1510254071;0.000;1221.363;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225103733;20220309032345;303066
3316051;1510257554;0.000;665.759;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223152643;20220309032345;303067
4159940;1510257456;0.000;365.435;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225091925;20220309032345;303068
4159964;1510257550;0.000;2515.268;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223152418;20220309032345;303069
4159982;1510257564;0.000;431.918;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220225094723;20220309032345;303070
4218787;4218777;0.000;332.996;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220223152612;20220309032345;303071
4160099;1510232839;0.000;337.505;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220328110257;20220330134925;303264
5624253;5624250;0.000;164.055;Terry Fox Courage Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001162233;20210731081808;300192
5624255;5624250;0.000;164.055;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001162233;20210731081808;300193
5624295;5624283;0.000;153.668;Terry Fox Courage Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001143618;20210731081808;300194
5624297;5624283;0.000;153.668;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001143618;20210731081808;300195
5626229;5626226;0.000;1622.800;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130513100735;20210731081808;300196
5631907;1500525145;0.000;211.718;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111716;20210731081808;300199
5631911;1500601658;0.000;107.664;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111718;20210731081808;300200
5631923;1509434021;0.000;496.685;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111721;20210731081808;300201
5631940;1500460799;0.000;658.303;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111721;20210731081808;300202
5631958;1500368742;0.000;695.777;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111708;20210731081808;300203
5631959;1500401117;0.000;1795.370;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111721;20210731081808;300204
5631967;1500564117;0.000;119.472;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111717;20210731081808;300205
5631971;1500634040;0.000;147.842;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130604123929;20210731081808;300206
5631981;1500706207;0.000;41.462;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130604142717;20210731081808;300207
5631999;1500744514;0.000;188.298;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111718;20210731081808;300208
5632014;1500440672;0.000;2675.651;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111710;20210731081808;300209
5632021;1500551962;0.000;356.106;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111713;20210731081808;300210
5632025;1500618137;0.000;1554.048;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111708;20210731081808;300211
5632030;1500705671;0.000;149.552;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130604123850;20210731081808;300212
5632039;1509450950;0.000;1552.549;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150629143605;20210731081808;300213
5632048;1500453482;0.000;19.956;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111717;20210731081808;300214
5632049;1500699627;0.000;825.119;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111717;20210731081808;300215
5632077;1500453018;0.000;739.069;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111711;20210731081808;300216
5632078;1500459432;0.000;166.540;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111722;20210731081808;300217
5632089;1500709151;0.000;106.154;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111715;20210731081808;300219
5632091;1500745776;0.000;106.176;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111715;20210731081808;300220
5632097;1509488998;0.000;73.579;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111711;20210731081808;300221
5632108;1509508419;0.000;236.548;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150217123552;20210731081808;300225
5632111;1509511238;0.000;309.825;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111718;20210731081808;300226
5632128;1500460400;0.000;39.507;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111722;20210731081808;300227
5632132;1500343285;0.000;2030.238;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111712;20210731081808;300228
5632141;1506666352;0.000;41.047;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111718;20210731081808;300229
5632145;1508287108;0.000;1261.291;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111716;20210731081808;300230
5632156;1500355990;0.000;211.635;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111719;20210731081808;300231
5632157;1507748344;0.000;545.943;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170223164839;20210731081808;300232
5632170;1500326918;0.000;126.719;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20141117100346;20210731081808;300233
5632174;1500380122;0.000;301.458;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111709;20210731081808;300234
5632179;1500407551;0.000;610.952;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130527111719;20210731081808;300235
5632198;1500604247;0.000;1173.222;Bluewater Veterans Highway;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20210125121534;20210731081808;300236
4155782;1500670913;0.000;477.501;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20200917180607;20210731081808;300238
4155783;1500320421;0.000;1989.653;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170105113659;20210731081808;300239
4155789;1500560620;0.000;91.852;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161229131242;20210731081808;300240
4155790;1500591858;0.000;1367.113;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20131204131848;20210731081808;300241
4155823;1500365217;0.000;180.123;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20161229111646;20210731081808;300242
4155827;1500637965;0.000;55.863;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150414155415;20210731081808;300243
4155833;4153761;0.000;115.957;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150414155809;20210731081808;300244
4155838;1500445673;0.000;117.568;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20201027111630;20210731081808;300246
4155855;1500465517;0.000;119.475;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125626;20210731081808;300247
4155866;1500469012;0.000;161.578;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125623;20210731081808;300250
4155897;1500445897;0.000;256.789;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125314;20210731081808;300254
4155900;1500540516;0.000;149.023;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20121203114532;20210731081808;300255
4155901;1500549667;0.000;144.900;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125732;20210731081808;300256
4155907;1500699160;0.000;141.711;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180411125804;20210731081808;300257
4156011;1506924178;0.000;47.210;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180410093818;20210731081808;300265
4156017;1500521923;0.000;47.214;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413093115;20210731081808;300266
4156040;1500472793;0.000;24.347;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413093055;20210731081808;300269
4156048;1500352585;0.000;105.690;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413092733;20210731081808;300271
4156073;1500739388;0.000;1442.510;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20180413092357;20210731081808;300275
4156129;1510022151;0.000;831.679;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329094318;20210731081808;300279
4156140;1500744881;0.000;112.268;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120327083238;20210731081808;300280
4156167;1500487234;0.000;143.041;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329153756;20210731081808;300281
4156174;1500586354;0.000;206.101;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20110329153756;20210731081808;300282
4156179;1500650050;0.000;1987.056;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191210162703;20210731081808;300283
4156200;1500405586;0.000;336.856;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20120217173940;20210731081808;300284
4156224;1500737615;0.000;158.012;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130605124801;20210731081808;300285
4156227;1500450223;0.000;1332.235;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130625131426;20210731081808;300286
4156228;1500490877;0.000;422.089;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130626144421;20210731081808;300287
4156258;1500551386;0.000;496.470;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130709113117;20210731081808;300288
4156269;1500364945;0.000;2922.902;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190415165017;20210731081808;300289
4156270;1500408187;0.000;191.651;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20190415170101;20210731081808;300290
2502856;1510103617;0.000;3259.841;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220203114942;20220210120925;302966
4162636;1500488686;0.000;401.866;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20210326143033;20220210120925;302967
5650702;5650699;0.000;258.926;Algonquin Trail;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130612092521;20210731081808;301845
5657061;5657058;0.000;48.035;African-Canadian Heritage Tour;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130614104147;20210731081808;301846
5662156;5662152;0.000;654.276;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130617133939;20210731081808;301847
5662662;5662649;0.000;105.143;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130617142808;20210731081808;301848
5664431;5664419;0.000;333.262;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191104131836;20210731081808;301849
5691243;5691241;0.000;1863.580;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130702114333;20210731081808;301850
5692823;5692816;0.000;284.972;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130702141700;20210731081808;301851
5693248;5693237;0.000;43.764;Great River Road;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130702143117;20210731081808;301852
5700944;5700941;350.908;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130704155059;20210731081808;301853
5708871;5708859;0.000;43.702;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130709141510;20210731081808;301854
5708746;5708735;0.000;289.269;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130709141122;20210731081808;301856
5711169;5711158;0.000;267.661;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130711093908;20210731081808;301857
5766427;5766379;3787.901;0.000;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20171010162200;20210731081808;301858
5766464;5766227;0.000;1550.701;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130820142759;20210731081808;301859
5766475;5766382;1536.770;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130820150534;20210731081808;301860
5767683;1500531714;0.000;836.868;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821134236;20210731081808;301861
5767804;1510927276;0.000;16.803;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821141547;20210731081808;301862
5767812;4568107;0.000;31.230;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821141548;20210731081808;301863
5767815;4568191;0.000;15.056;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821141632;20210731081808;301864
5767817;4568055;0.000;9.654;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821141632;20210731081808;301865
5767818;4568101;0.000;9.649;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821141632;20210731081808;301866
5767822;4568107;0.000;31.230;Voyageur Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821141633;20210731081808;301867
5767823;4568121;0.000;5.631;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821141641;20210731081808;301868
5767923;1500740327;0.000;84.675;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821142302;20210731081808;301869
5767926;5620755;51.592;0.000;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20210223151458;20210731081808;301870
5767964;1500670250;0.000;158.717;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821143825;20210731081808;301871
5768003;1500403602;0.000;100.528;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821144828;20210731081808;301872
5768005;1500644305;0.000;1150.147;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821144828;20210731081808;301873
5768012;1500616087;0.000;175.862;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821144828;20210731081808;301874
5768014;1500721863;0.000;28.946;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20130821144828;20210731081808;301875
5768088;1500334209;0.000;245.252;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170316150013;20210731081808;301876
5768090;1500408375;0.000;127.685;Trans-Canada Highway;Route Transcanadienne;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170316150815;20210731081808;301877
5780989;5780973;0.000;3656.003;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130830143516;20210731081808;301879
5783043;6071719;0.000;4071.184;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170516132419;20210731081808;301881
5783181;5783163;0.000;1351.487;Frontier Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20191001142217;20210731081808;301882
5784812;5784801;0.000;205.447;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130909155833;20210731081808;301883
5785090;5785088;0.000;735.754;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20170302120402;20210731081808;301884
5785234;5785231;0.000;2319.326;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130911132333;20210731081808;301885
5785979;5785970;0.000;2891.114;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20130911144338;20210731081808;301886
5819641;5819639;0.000;1180.136;Macdonald-Cartier Freeway;;MINISTRY OF TRANSPORTATION;20151113093822;20210731081808;301888
5833851;5833841;0.000;60.404;Wine Route;;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20150121144035;20210731081808;301889
5979524;1500485859;0.000;286.977;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20140609100415;20210731081808;301890
5979533;1500623690;0.000;163.435;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20140609100415;20210731081808;301891
5979536;1500706284;0.000;103.768;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20140609100415;20210731081808;301893
5979539;1500458572;0.000;1340.856;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20140609100415;20210731081808;301894
5979553;1500668548;0.000;983.642;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20160125112034;20210731081808;301895
5979555;1507385845;0.000;368.852;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20160125132206;20210731081808;301896
5979560;1500706902;0.000;1584.325;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20191210165419;20210731081808;301897
5979589;1500683161;0.000;1499.983;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20140609100415;20210731081808;301900
5979595;1500434824;0.000;514.414;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20140609100415;20210731081808;301901
5979603;1500523652;0.000;520.823;John M Turner Memorial Highway;;MINISTRY OF TRANSPORTATION;20160125160316;20210731081808;301902
