EVENT_ID;ORN_ROAD_NET_ELEMENT_ID;AT_MEASURE;UNDERPASS_TYPE;AGENCY_NAME;EFFECTIVE_DATETIME;SYSTEM_DATETIME;OBJECTID
7293;1510028502;166.423;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190615;20210731081808;448545
7297;1500577660;98.572;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190614;20210731081808;448561
7304;1510032021;123.750;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190615;20210731081808;448577
10060;4082872;1032.750;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170323113137;20250110085839;611073
10071;4083795;682.433;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190538;20250110085839;611089
10347;4063251;1278.708;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190740;20250110085839;611105
12679;4621037;3510.885;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190917;20250110085839;611121
13535;1500597790;353.665;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190648;20250110085839;611137
13925;4082878;526.933;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190649;20250110085839;611153
6271899;1500677874;83.611;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160630093003;20250110085839;611169
6300863;1500537608;787.312;Walkway;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160630092400;20250110085839;611185
7138529;4063251;6275.050;Walkway;MINISTRY OF TRANSPORTATION;20181022124706;20250110085839;611201
2017;1500651556;482.546;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190635;20250110085839;611217
3533;1500337180;341.959;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190944;20250110085839;611233
3534;1500568828;589.607;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190944;20250110085839;611249
4550;1507603433;593.643;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190723;20250110085839;611265
6418;1500677100;465.218;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190759;20250110085839;611281
6524;1500429817;517.219;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190724;20250110085839;611297
7050;1500738361;1752.553;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190907;20250110085839;611313
7206;1500353739;1586.920;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190531;20250110085839;611329
7208;1500609877;1474.565;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190654;20250110085839;611345
7252;1500702438;310.370;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190654;20250110085839;611361
7502;1500369226;672.029;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190908;20250110085839;611377
8311;1510098870;790.322;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190909;20250110085839;611393
8377;7821963;2048.926;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20220913102311;20250110085839;611409
8387;4620989;688.175;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190655;20250110085839;611425
9354;1500627181;467.247;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160628111738;20250110085839;611441
9449;6104167;375.497;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190937;20250110085839;611489
7305;1510032018;138.018;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448593
7309;6625970;43.000;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170526125909;20210731081808;448609
7351;1500460109;570.511;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190614;20210731081808;448641
7373;1500675287;230.903;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190615;20210731081808;448657
7391;3498885;259.530;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448673
7402;1500608630;744.433;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;448689
7403;3561978;800.270;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448705
7442;1500377575;201.766;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;448737
7458;1509853229;10.181;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448753
7462;1500570982;154.196;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;448769
7473;1500380153;103.076;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448785
7481;1510031984;273.580;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448801
7516;1500736730;38.831;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;448817
7520;1500470495;223.148;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448833
7531;1500622947;852.935;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;448849
7536;1500712737;1086.890;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448865
8205;1510240863;664.395;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448881
8210;1510240914;453.681;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;448897
8445;1500684080;976.428;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190808;20250110085839;611505
8230;4070351;154.550;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448929
8476;4511576;1662.375;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190616;20250110085839;611521
8256;1509821907;109.963;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;448977
8314;1500660055;261.166;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;449025
8349;1500451754;179.220;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;449057
8366;5643195;332.969;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;449073
8567;1509394931;701.219;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190810;20250110085839;611537
9399;1500711350;195.128;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;449137
9465;1510239905;668.929;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;449169
9470;1510239948;682.183;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;449185
8717;1500616734;305.613;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240514161132;20250110085839;611553
8453;6294349;271.404;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;449217
8460;1500565765;652.156;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190616;20210731081808;449233
8750;1500353569;73.861;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190910;20250110085839;611569
8495;1500566772;136.930;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160628111857;20210731081808;449281
8517;1500352263;230.141;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449329
8524;1500511045;38.242;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449345
8558;1500745693;117.432;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449361
8591;1500692376;75.735;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449377
8603;1505950247;124.238;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;449393
8630;1500551107;56.662;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449409
8833;1500386400;399.207;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190911;20250110085839;611585
8656;1500504431;438.720;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449441
9046;1500735208;225.516;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190911;20250110085839;611601
9221;1509382717;455.241;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190735;20250110085839;611617
8014;1508149746;865.547;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190618;20250110085839;611633
8825;1509385204;90.716;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449505
8921;1500358885;207.120;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449521
8954;1500692934;63.650;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;449537
6660410;6660405;63.037;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20170615141813;20210811111127;557377
7469;1500443737;39.067;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190935;20210818140425;558081
9780;1500727150;647.498;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190939;20210818140425;558097
6244274;1500651142;3.140;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20210517114443;20210818140425;558113
6244719;1500396677;203.060;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190941;20210818140425;558129
6244725;1500396677;71.630;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190940;20210818140425;558145
10722;1500465990;477.579;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190940;20210818140425;558161
8964;1500690092;377.685;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449553
8981;1500542786;784.011;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449569
9534;1500712756;637.441;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190537;20250110085839;611649
9041;1500360463;428.370;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;449617
9147;1500564557;59.544;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449681
9150;1500679889;74.404;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190617;20210731081808;449697
9631;1500503565;1949.716;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190912;20250110085839;611665
9251;1500369250;62.654;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449729
9641;1500503565;6442.060;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190537;20250110085839;611681
7757;1510433545;170.073;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190622;20210731081808;449809
3323;1500517762;24.924;Road;ONTARIO ROAD NETWORK;20171101113425;20191011150817;338097
7758;1510307292;749.646;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449825
7760;1510307284;1756.872;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190619;20210731081808;449841
7791;1500722418;1608.840;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190623;20210731081808;449857
7794;1509821907;122.135;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449873
7803;1510098339;383.659;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190622;20210731081808;449889
9670;1500323978;390.587;Road;ONTARIO ROAD NETWORK;20171122110938;20191011150817;338465
9672;1500330334;307.187;Road;ONTARIO ROAD NETWORK;20171122110941;20191011150817;338481
7828;1500441842;101.905;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190623;20210731081808;449905
7868;1500431568;64.940;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190619;20210731081808;449921
7948;1500702727;255.471;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;449953
7956;1500485050;223.796;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190622;20210731081808;449969
7968;1500524377;358.965;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190623;20210731081808;449985
8067;4070351;103.823;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190623;20210731081808;450017
8110;1508260832;144.522;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190622;20210731081808;450049
8142;3894415;679.233;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20191203163902;20210731081808;450065
8145;5533328;661.748;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190618;20210731081808;450081
13077;1500318848;464.289;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190647;20210731081808;450097
13115;1500343641;74.576;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190646;20210731081808;450113
13142;1500534418;1965.821;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190647;20210731081808;450129
13144;1500360343;2242.072;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190646;20210731081808;450145
13156;1500367817;1022.534;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190647;20210731081808;450161
13183;1500391886;179.112;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190646;20210731081808;450193
13190;1500398441;753.448;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190647;20210731081808;450209
13202;1500744402;467.837;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190646;20210731081808;450225
13219;1500436369;130.166;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190646;20210731081808;450241
13237;1500696928;51.613;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190647;20210731081808;450257
13246;1500332560;896.356;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190646;20210731081808;450273
13255;1500462308;1545.928;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190649;20210731081808;450289
13334;1500724781;193.563;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190650;20210731081808;450305
13336;1500497954;164.346;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190648;20210731081808;450321
13340;1500497954;203.550;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190649;20210731081808;450337
13262;1500559832;2734.324;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190648;20210731081808;450353
9645;1500662721;446.544;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190536;20250110085839;611697
13282;1500325938;70.913;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190649;20210731081808;450385
13346;1500500920;592.500;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20190315160244;20210731081808;450401
13350;1500647476;256.981;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190649;20210731081808;450417
13363;1500503636;141.658;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20181221110353;20210731081808;450433
9914;6038222;647.275;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190700;20250110085839;611713
10089;4082872;342.948;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170323115007;20250110085839;611729
10214;1500372775;2981.425;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190846;20250110085839;611745
10220;1500645200;967.383;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190846;20250110085839;611761
10224;1500622392;1009.772;Rail;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160629145125;20250110085839;611777
10234;1500501814;1936.388;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190740;20250110085839;611793
10396;1500353174;628.282;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190814;20250110085839;611809
10408;1500361706;1544.012;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190847;20250110085839;611825
10411;1500361706;4150.087;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190739;20250110085839;611841
11593;1509382725;5527.818;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190816;20250110085839;611857
12717;3894417;2712.508;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190547;20250110085839;611873
6247520;4082894;691.123;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190932;20250110085839;611889
6315413;1508132661;890.930;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190906;20250110085839;611905
7726180;7725524;3550.601;Road;ONTARIO ROAD NETWORK;20220204140110;20250110085839;611921
1063;1500432486;122.846;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20170912134059;20250110085839;611937
110;1500560985;43.364;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190611;20250110085839;611953
3528;1500337180;354.273;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190919;20250110085839;611969
2228;1500558497;1466.880;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190751;20250110085839;611985
2683;1500739182;117.508;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190859;20250110085839;612001
3081;1500668957;22.452;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190859;20250110085839;612017
7581;3498839;125.445;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190604;20250110085839;612033
7583;3498850;630.722;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190723;20250110085839;612049
7642;1500581887;712.184;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190929;20250110085839;612065
7657;5485790;466.981;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190902;20250110085839;612081
7692;1500581887;716.041;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190950;20250110085839;612097
6336;1500391019;853.872;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20240514160851;20250110085839;612113
6480;6249076;487.831;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190800;20250110085839;612129
6492;1500648973;921.065;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190929;20250110085839;612145
6542;1500679273;1093.346;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190723;20250110085839;612161
6569;1500732074;364.403;Road;MINISTRY OF NATURAL RESOURCES AND FORESTRY;20160620190904;20250110085839;612177
13366;1500512421;276.130;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20181221110349;20210731081808;450449
13370;1500387818;276.770;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190649;20210731081808;450465
13374;1500668879;183.732;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190648;20210731081808;450481
13375;1500505889;26.280;Road;MINISTRY OF NORTHERN DEVELOPMENT, MINES, NATURAL RESOURCES AND FORESTRY;20160620190649;20210731081808;450497
